Transaction_ID,Date,Client,Product,Category,Quantity,UnitPrice
5076,2023-02-02 19:02:37,Jason Warren,Produto A,Refrigerantes,1,46.93
5077,2020-12-16 03:44:42,Anthony Johnson,Produto E,Refrigerantes,4,54.32
5078,2022-03-22 18:42:53,Christopher Sanchez,Produto D,Refrigerantes,4,25.3
5079,2022-08-01 21:22:12,Jason Garcia,Produto D,Marmitas,3,89.83
5080,2021-05-31 06:51:24,Lisa Hurst,,Pizzas,4,42.71
5081,2021-06-01 08:32:09,Jennifer Ortega,Produto B,Marmitas,2,81.08
5082,2020-08-17 02:30:13,Ronald Dyer,Produto D,Pizzas,3,82.98
5083,2021-07-17 04:06:01,Krista Jackson,Produto E,Marmitas,5,24.84
5084,2023-09-12 10:53:39,Joshua Peters,Produto E,Refrigerantes,1,69.63
5085,2023-01-30 08:42:04,Heidi Moore,Produto E,Marmitas,1,37.95
5086,2022-04-04 03:57:41,Carrie Myers,Produto E,Refrigerantes,5,54.18
5087,2021-01-30 00:35:01,Michael Payne,Produto A,Refrigerantes,5,98.63
5088,2020-09-05 07:04:22,Benjamin Long,,Refrigerantes,1,59.14
5089,2021-05-06 17:02:19,Danielle Banks,Produto A,Refrigerantes,5,36.76
5090,2023-08-23 23:29:20,Stephanie Jones,Produto A,Refrigerantes,4,41.9
5091,2021-09-13 14:59:36,Matthew Frazier,Produto B,Pizzas,2,74.53
5092,2020-01-26 11:04:55,Isaac Johnson,Produto C,Pizzas,3,62.25
5093,2020-01-02 10:07:43,Traci Atkinson,Produto B,Pizzas,3,46.21
5094,2020-11-27 21:54:41,Alex Martinez,Produto A,Pizzas,3,71.22
5095,2021-05-18 08:35:45,Sara Farrell,Produto D,Refrigerantes,5,15.02
5096,2023-06-13 10:02:46,Sabrina Miller,Produto D,Lanches,4,86.58
5097,2022-03-27 20:01:54,Randall Ray,Produto A,Pizzas,3,20.79
5098,2021-11-19 17:46:54,Robert Webb,Produto C,Refrigerantes,1,23.3
5099,2021-01-04 00:31:45,Marcus Welch,Produto F,Lanches,2,73.69
5100,2022-07-29 18:26:09,Lisa Patel,Produto D,Pizzas,2,81.08
5101,2021-10-12 06:55:54,Brandon Jackson,Produto D,Pizzas,5,44.96
5102,2023-11-01 12:28:37,Antonio Baldwin,Produto B,Pizzas,3,70.01
5103,2020-12-06 23:26:50,Brandy Vasquez,Produto B,Pizzas,3,16.8
5104,2020-07-26 01:24:42,Carla Garcia,Produto C,Lanches,2,62.67
5105,2022-11-04 23:30:29,Cynthia Graves,Produto B,Marmitas,1,70.21
5106,2020-03-01 20:46:00,Tiffany Owens,Produto D,Pizzas,1,98.44
5107,2022-07-06 02:03:31,Crystal Roberts,Produto E,Refrigerantes,5,83.65
5108,2022-02-12 19:44:44,Nathan Johns,Produto C,Refrigerantes,2,34.22
5109,2021-11-02 17:40:39,Jessica Davis,Produto E,Marmitas,3,70.87
5110,2023-06-18 09:29:25,Catherine Rodriguez,Produto D,Lanches,1,56.98
5111,2020-02-22 01:59:33,Kara Christensen,Produto C,Pizzas,1,30.08
5112,2023-08-03 08:53:09,Richard Lopez,,Marmitas,2,55.26
5113,2020-05-21 11:19:15,Joseph Sherman,Produto A,Pizzas,4,13.72
5114,2023-05-16 17:20:16,Elizabeth Ruiz,Produto C,Lanches,5,48.07
5115,2021-04-11 23:41:33,Janice Garcia,Produto B,Refrigerantes,2,88.26
5116,2020-08-01 05:52:16,Katherine Taylor,,Refrigerantes,5,33.12
5117,2022-10-11 10:21:40,Shane Murphy,Produto F,Pizzas,4,80.08
5118,2020-04-15 05:44:00,Kimberly Blair,Produto B,Marmitas,4,12.51
5119,2022-01-23 00:13:24,Cindy Ward,Produto B,Refrigerantes,4,40.13
5120,2022-06-19 22:34:18,Craig Harris,Produto E,Refrigerantes,3,14.16
5121,2020-06-22 05:22:59,Earl Estes,,Pizzas,2,63.23
5122,2021-03-16 11:18:49,Deborah Hardy,Produto F,Marmitas,4,82.28
5123,2022-08-30 21:57:21,Kyle Briggs,Produto A,Refrigerantes,2,16.9
5124,2020-08-20 01:25:23,Leah Estrada,,Pizzas,4,16.71
5125,2023-10-05 20:21:46,Cory Martin,Produto D,Pizzas,5,27.91
5126,2020-07-25 07:42:19,William Chen,Produto D,Pizzas,3,53.04
5127,2020-05-22 21:10:22,Heather Dawson,,Pizzas,5,87.89
5128,2022-08-10 06:49:56,Deanna Hodge,Produto D,Refrigerantes,3,87.01
5129,2020-04-17 16:52:31,Doris Klein,Produto A,Marmitas,2,88.85
5130,2023-01-01 13:37:26,Jason Dixon,Produto A,Lanches,5,50.74
5131,2023-01-31 09:20:46,Francis Molina,,Marmitas,4,69.29
5132,2020-05-19 14:37:07,Amanda Malone MD,Produto A,Marmitas,1,67.89
5133,2022-07-02 04:46:32,David Marsh,,Refrigerantes,3,44.86
5134,2021-01-14 21:00:40,Kendra Weber,Produto B,Lanches,3,14.47
5135,2021-09-04 05:38:22,Kevin Clark,Produto A,Refrigerantes,5,99.25
5136,2020-04-04 06:30:14,Timothy Sullivan,Produto E,Refrigerantes,2,57.62
5137,2023-03-20 14:34:08,Laura Gomez,Produto F,Lanches,3,66.95
5138,2022-03-15 04:30:28,Jason Johnson,Produto B,Lanches,5,96.49
5139,2023-06-28 05:58:48,Nancy Reed,Produto B,Pizzas,5,72.83
5140,2021-12-18 00:54:30,Anthony Wilson,Produto F,Pizzas,3,11.39
5141,2023-07-15 16:45:39,Beth Glover,Produto A,Lanches,3,22.42
5142,2020-02-09 04:26:25,Tiffany Owens,Produto B,Pizzas,5,87.12
5143,2022-08-17 16:01:25,Seth Smith,Produto D,Marmitas,3,31.18
5144,2021-07-29 22:09:37,Nicholas Daniels,Produto F,Marmitas,2,67.59
5145,2020-03-20 06:30:53,Curtis Patel,Produto A,Lanches,1,85.33
5146,2021-03-10 06:51:23,Stacy Gordon,Produto D,Lanches,4,77.75
5147,2020-06-04 00:44:16,Alexa Harvey,,Refrigerantes,4,57.18
5148,2021-12-11 18:52:56,Jonathan Nunez,,Marmitas,4,36.89
5149,2023-11-19 21:47:55,Jeffrey Santos,Produto B,Refrigerantes,4,45.34
5150,2022-12-05 08:48:34,Amy Young,Produto B,Refrigerantes,4,85.31
5151,2021-11-21 05:47:25,Wayne Giles,Produto F,Refrigerantes,1,54.3
5152,2020-02-15 11:01:38,Anthony Flores,Produto E,Pizzas,1,61.56
5153,2020-06-16 02:52:20,Rebecca Alexander,Produto B,Pizzas,1,70.08
5154,2021-10-15 10:05:42,Paul Gonzalez,Produto D,Lanches,4,39.64
5155,2020-07-13 19:55:21,Elizabeth Potter,,Pizzas,4,54.99
5156,2022-09-21 11:37:45,Melvin Reeves,Produto E,Marmitas,3,17.12
5157,2020-07-20 00:51:48,Christie Carpenter,Produto D,Lanches,2,95.71
5158,2022-10-31 16:36:31,Rachel Hawkins,Produto D,Marmitas,4,39.73
5159,2021-09-06 23:04:55,Jillian Rosales,Produto F,Marmitas,2,68.52
5160,2023-07-01 10:55:22,Denise White,Produto E,Pizzas,5,65.75
5161,2022-08-10 01:25:38,Colin Johnson,Produto D,Pizzas,4,53.43
5162,2022-10-25 04:42:50,Maria Gutierrez,Produto F,Marmitas,5,20.65
5163,2021-05-01 09:24:34,Tyler Simmons,Produto C,Pizzas,5,43.34
5164,2021-04-24 20:50:38,Scott Price,Produto B,Pizzas,1,70.23
5165,2022-02-26 00:36:45,Veronica Velazquez,Produto E,Refrigerantes,4,19.14
5166,2022-12-21 22:19:02,Mr. Joe Miller,Produto D,Pizzas,5,88.03
5167,2021-03-07 19:58:45,Gordon Farmer,Produto A,Marmitas,5,84.15
5168,2021-09-10 06:50:05,Angel Russell,Produto F,Lanches,1,14.14
5169,2020-11-21 19:02:33,Lisa Patel,Produto D,Refrigerantes,2,88.99
5170,2022-11-14 11:17:39,Jeremy Owen,Produto D,Refrigerantes,2,47.31
5171,2023-12-07 12:29:51,Amy Nolan,Produto D,Refrigerantes,5,67.44
5172,2023-04-20 05:26:26,John Branch,,Marmitas,1,86.26
5173,2021-09-14 07:34:57,Michael Zimmerman,Produto A,Marmitas,2,58.45
5174,2020-07-26 17:03:18,Gregory Johnson,Produto D,Refrigerantes,1,80.04
5175,2020-01-18 20:06:22,Lauren Anthony,Produto C,Lanches,3,81.46
5176,2023-06-14 19:11:00,Mr. Roberto Smith MD,Produto C,Refrigerantes,2,63.91
5177,2023-11-27 05:06:55,Kelly Anthony,,Marmitas,5,58.14
5178,2023-07-18 12:00:46,Donna Oliver,,Lanches,1,97.9
5179,2021-03-06 05:52:08,Timothy Jordan,Produto C,Marmitas,5,11.33
5180,2020-04-06 17:23:47,Michael Strong,Produto D,Refrigerantes,2,45.92
5181,2022-10-02 06:08:57,David Rodriguez,Produto E,Marmitas,2,37.59
5182,2021-09-12 01:11:35,Isabella Smith,Produto F,Marmitas,5,56.3
5183,2023-10-13 04:29:33,Chad Montgomery,Produto C,Pizzas,2,56.79
5184,2022-01-29 09:16:11,Diamond Robinson,,Lanches,3,67.09
5185,2022-12-30 22:15:42,Nicole Murray,Produto D,Pizzas,2,53.45
5186,2022-11-27 05:06:15,Reginald Schultz,Produto C,Marmitas,5,84.01
5187,2022-08-22 05:57:58,Jennifer Mclaughlin,Produto E,Refrigerantes,1,75.06
5188,2021-01-28 23:30:11,Jacqueline Fisher,Produto B,Marmitas,1,81.29
5189,2022-09-10 01:42:55,Thomas Howe,Produto C,Refrigerantes,1,89.55
5190,2021-11-25 23:32:02,Ricardo Johnson,,Lanches,1,35.24
5191,2023-02-25 21:36:25,Michael Davis,Produto E,Refrigerantes,2,13.94
5192,2022-10-17 00:11:53,Steven Green,Produto E,Lanches,1,34.4
5193,2020-05-20 18:41:49,Elizabeth Thomas,Produto A,Pizzas,1,54.98
5194,2022-11-02 03:04:02,Tracy Lucas,Produto D,Refrigerantes,5,16.65
5195,2020-09-24 17:08:29,Monica Morgan,Produto B,Refrigerantes,1,57.37
5196,2022-10-22 22:07:14,James Medina,,Refrigerantes,1,10.42
5197,2023-09-05 15:13:04,John Melton,Produto E,Marmitas,4,26.09
5198,2020-08-30 08:26:03,Justin Donovan,Produto E,Marmitas,4,61.27
5199,2020-12-30 18:49:17,Mark Smith,Produto C,Lanches,5,37.3
5200,2021-06-30 22:37:57,Jose Browning,,Refrigerantes,4,19.55
5201,2022-07-18 23:06:06,Dr. Michelle Smith,Produto D,Pizzas,5,63.96
5202,2020-10-30 15:08:12,Thomas Perez,,Marmitas,1,87.09
5203,2021-12-26 13:58:19,Logan Porter,Produto E,Lanches,1,78.35
5204,2022-07-21 01:55:35,Daniel Hurst,Produto E,Lanches,4,99.47
5205,2022-03-27 21:30:00,Lisa Stevens,Produto B,Lanches,5,29.81
5206,2022-03-11 17:51:05,Kevin Clark,Produto C,Marmitas,4,82.78
5207,2023-08-30 14:14:20,Charles Green,Produto F,Refrigerantes,2,64.93
5208,2023-05-05 10:11:23,Melissa Donovan,Produto A,Marmitas,4,15.76
5209,2022-04-25 13:53:27,Lindsey Bean,Produto C,Pizzas,4,35.14
5210,2020-12-24 12:33:18,Marvin Anderson,,Marmitas,4,20.96
5211,2022-07-07 17:45:11,Nicole Clark,Produto C,Marmitas,5,14.54
5212,2023-05-17 18:06:42,Christopher Sharp,Produto E,Marmitas,4,90.76
5213,2023-01-22 15:52:00,Amanda White,Produto D,Marmitas,3,14.47
5214,2023-02-26 04:48:15,Donald Bradley,Produto E,Refrigerantes,1,29.44
5215,2021-09-25 20:00:10,Kelly French,Produto D,Marmitas,2,25.14
5216,2020-03-23 08:26:40,William Cochran,Produto B,Pizzas,4,86.78
5217,2022-08-14 22:43:18,Benjamin Jimenez,,Pizzas,1,48.97
5218,2020-10-19 03:27:02,Joshua Miller,Produto E,Marmitas,3,21.41
5219,2020-07-07 13:59:21,William Miller,Produto E,Lanches,1,64.55
5220,2023-12-08 17:50:19,Sandra Roth,Produto D,Lanches,4,72.39
5221,2021-01-21 21:30:53,Jacqueline Taylor,Produto F,Pizzas,3,46.25
5222,2023-03-15 17:21:51,Debbie Bauer,Produto A,Refrigerantes,1,12.39
5223,2022-03-13 12:39:13,Brian Miranda,Produto D,Refrigerantes,3,46.2
5224,2020-02-26 16:23:03,Joseph Lynch,Produto E,Marmitas,5,19.16
5225,2021-11-18 12:08:02,Kevin Floyd,Produto E,Pizzas,3,73.35
5226,2023-12-05 20:02:46,Sara Johnson,Produto B,Pizzas,4,89.48
5227,2021-09-19 17:45:31,Eric Long,Produto D,Marmitas,1,26.69
5228,2021-05-04 20:14:18,Jason Warren,,Refrigerantes,4,88.32
5229,2021-02-12 00:36:10,Jeanette White,Produto D,Pizzas,3,14.43
5230,2021-08-26 22:30:56,Jennifer Mclaughlin,Produto E,Marmitas,3,29.9
5231,2022-04-20 06:28:26,Sandy Rose,Produto E,Lanches,5,23.87
5232,2021-08-14 09:04:56,Allison Miller,Produto A,Marmitas,2,82.21
5233,2020-08-31 21:49:03,David Thomas,Produto A,Pizzas,1,75.96
5234,2020-02-18 16:23:59,Duane Thompson,Produto F,Marmitas,5,61.87
5235,2023-05-18 00:03:17,Craig Smith,Produto F,Refrigerantes,1,92.39
5236,2021-08-30 12:56:26,Elijah Porter DDS,Produto D,Marmitas,2,39.07
5237,2021-08-07 15:44:09,Joseph Lopez,Produto C,Refrigerantes,1,62.37
5238,2022-03-29 04:33:14,David Hall,Produto D,Lanches,4,20.37
5239,2021-08-27 06:57:52,Shawn Pierce,Produto E,Lanches,1,16.52
5240,2022-05-20 20:04:28,Mark Bishop,Produto D,Refrigerantes,1,90.83
5241,2023-10-28 05:52:48,Matthew Frazier,Produto E,Lanches,4,98.54
5242,2020-05-30 08:46:42,Christopher Bowman,Produto B,Lanches,1,98.65
5243,2020-12-21 14:36:03,Emily Sawyer,Produto A,Lanches,2,74.0
5244,2023-04-12 00:06:00,Lisa Neal,Produto D,Marmitas,3,24.75
5245,2020-05-02 18:32:01,Julie Peterson,Produto E,Refrigerantes,3,14.07
5246,2020-08-21 16:33:54,Bill Hernandez,Produto B,Pizzas,4,91.67
5247,2020-09-30 00:21:15,Keith Rivera DDS,Produto E,Lanches,3,72.48
5248,2020-09-26 02:00:20,Joshua Martin,Produto B,Pizzas,5,16.96
5249,2021-06-26 14:31:25,Kelly Paul,Produto A,Refrigerantes,5,74.75
5250,2023-06-25 11:13:22,Stephanie Barr,Produto F,Refrigerantes,5,14.95
5251,2023-10-23 15:16:28,Michelle Zuniga,Produto F,Lanches,3,15.98
5252,2023-07-29 19:58:46,Donald Neal,Produto C,Refrigerantes,1,56.03
5253,2021-12-14 23:58:43,Brandon Rose,,Refrigerantes,2,72.97
5254,2021-03-16 20:23:22,Steven Simpson,Produto B,Marmitas,2,35.31
5255,2023-01-30 00:35:45,Kelly Anderson,Produto E,Pizzas,3,51.88
5256,2022-11-14 00:15:59,Jimmy Young,,Refrigerantes,4,36.74
5257,2021-02-03 23:36:15,Steven Green,Produto F,Refrigerantes,5,18.38
5258,2020-02-13 09:09:16,Mindy Valdez,Produto C,Marmitas,4,69.68
5259,2022-05-04 16:42:53,Colin Brown,,Marmitas,4,55.21
5260,2021-04-08 13:48:34,Jermaine Nicholson,,Refrigerantes,2,48.6
5261,2023-05-17 08:32:57,Brandy Cooper,Produto E,Pizzas,4,63.81
5262,2022-10-01 22:11:57,Lori Hawkins,Produto E,Lanches,4,59.42
5263,2022-04-18 10:45:47,Lauren Singleton,Produto A,Pizzas,3,74.7
5264,2022-03-12 15:51:39,Rhonda Clark,Produto F,Marmitas,2,21.57
5265,2023-07-06 14:45:49,Nicole Fowler,,Pizzas,4,32.36
5266,2021-11-06 19:03:35,Justin Dominguez,,Marmitas,3,21.39
5267,2021-05-31 00:42:56,Wendy Smith,Produto B,Pizzas,3,15.54
5268,2020-06-15 17:48:05,Samuel Ward,Produto A,Lanches,3,93.26
5269,2020-12-09 08:00:59,Erik Blevins,Produto D,Marmitas,4,36.73
5270,2021-06-30 02:16:36,Daniel Smith,,Refrigerantes,5,58.87
5271,2022-09-18 10:12:52,Thomas Perez,,Marmitas,2,25.07
5272,2022-03-07 05:51:23,Randall Allen,Produto F,Refrigerantes,1,73.6
5273,2021-07-19 06:36:08,Linda Schultz,Produto D,Pizzas,4,42.77
5274,2023-09-20 00:43:28,Charles Heath,Produto C,Refrigerantes,4,41.27
5275,2023-05-06 16:19:46,Mason Wise,,Lanches,4,98.86
5276,2023-04-07 05:21:49,Daniel Nicholson MD,Produto F,Refrigerantes,5,97.42
5277,2022-08-15 06:00:37,Kevin Howard,Produto E,Lanches,1,63.73
5278,2021-07-16 09:11:25,Mary Gonzalez,,Pizzas,2,55.76
5279,2022-07-31 20:09:19,Mary Reed,Produto E,Pizzas,1,76.4
5280,2022-04-20 20:23:49,Bob Frye,Produto C,Pizzas,5,65.54
5281,2021-04-04 07:58:57,Thomas Perez,Produto B,Refrigerantes,2,11.47
5282,2021-02-06 01:47:15,Mary Holland,,Marmitas,3,93.31
5283,2020-12-03 15:10:22,William Chen,Produto E,Pizzas,2,13.79
5284,2021-12-16 20:11:18,Sandra Torres,Produto B,Lanches,4,12.45
5285,2020-12-14 16:46:42,Caroline Everett,Produto A,Pizzas,3,54.18
5286,2020-04-07 21:36:09,Lori Jackson,Produto B,Pizzas,5,69.16
5287,2021-07-25 15:02:42,Erica Washington,Produto D,Lanches,3,59.62
5288,2023-03-13 07:34:37,Matthew Sanchez,Produto C,Lanches,2,71.98
5289,2022-05-19 08:42:08,Jeffrey Walker,Produto F,Marmitas,4,22.24
5290,2023-04-24 15:40:01,Karen Kemp,Produto C,Marmitas,5,64.65
5291,2023-06-21 21:10:53,Jennifer Lewis,Produto F,Marmitas,2,81.82
5292,2023-12-11 05:30:13,Kimberly Hensley,Produto C,Marmitas,4,81.26
5293,2020-11-05 16:51:42,John Johnson,,Marmitas,1,43.03
5294,2022-02-10 14:42:03,Tiffany Burke,Produto A,Lanches,3,14.79
5295,2023-01-10 00:20:23,Brandi Griffin,Produto C,Pizzas,4,52.27
5296,2021-02-13 11:44:07,Joshua Le,Produto C,Lanches,5,90.82
5297,2023-03-25 13:08:15,Mark Roach,Produto D,Marmitas,5,58.71
5298,2021-12-18 19:45:21,Jennifer Hardy,,Marmitas,2,62.57
5299,2022-12-21 06:14:02,Stephen Ramirez,Produto B,Refrigerantes,5,96.38
5300,2023-08-15 09:41:21,Andrew Brown MD,Produto D,Refrigerantes,2,78.21
5301,2023-11-06 23:13:53,Matthew Kelley,Produto D,Pizzas,1,38.74
5302,2023-10-25 00:13:14,Kathleen Green,Produto F,Refrigerantes,3,93.53
5303,2021-01-22 21:18:35,Sheena Cruz,Produto E,Marmitas,2,87.13
5304,2021-01-25 10:45:02,Kurt Smith,Produto C,Marmitas,2,43.97
5305,2023-06-06 23:21:05,Kyle Briggs,Produto B,Lanches,1,98.39
5306,2023-09-17 17:04:48,Luis Ward,Produto A,Pizzas,4,80.55
5307,2021-07-02 22:13:29,Marc Hughes,Produto F,Pizzas,3,46.21
5308,2021-03-18 02:35:33,Robert Norman,Produto B,Refrigerantes,2,75.43
5309,2022-06-03 19:47:52,Cory Simpson,Produto E,Lanches,3,21.99
5310,2022-12-01 09:18:17,Linda Hernandez,,Marmitas,2,67.38
5311,2020-01-19 05:18:43,Thomas Perez,Produto C,Refrigerantes,1,58.32
5312,2023-09-04 03:10:16,Patricia Drake,Produto C,Marmitas,5,60.34
5313,2023-08-11 14:06:10,Dana Brown,Produto C,Marmitas,3,14.35
5314,2020-11-30 19:25:56,Christopher Walker,Produto D,Pizzas,2,37.51
5315,2023-10-15 23:55:08,Jay Hull,Produto D,Lanches,2,89.39
5316,2020-06-05 01:12:12,Justin Gallegos,Produto C,Refrigerantes,2,43.05
5317,2022-09-20 20:22:31,Brandi Fox,Produto C,Lanches,5,36.73
5318,2020-11-19 14:32:39,Debbie Hobbs,Produto E,Lanches,1,29.83
5319,2023-05-21 19:17:21,Leon Hahn,,Refrigerantes,4,53.18
5320,2021-11-30 14:38:07,Amber Hawkins,Produto B,Marmitas,2,81.61
5321,2023-08-06 02:07:59,Jessica Mason,Produto F,Marmitas,4,99.56
5322,2023-06-24 07:49:14,Kelsey Contreras,,Refrigerantes,2,25.95
5323,2020-08-10 21:37:51,Ian Stewart,Produto C,Lanches,3,63.76
5324,2022-03-23 11:49:13,Nicole Wilson,Produto C,Marmitas,4,26.59
5325,2023-11-21 16:04:58,Eric Lee,Produto C,Refrigerantes,3,67.31
5326,2022-11-13 02:30:54,Melanie Griffin,Produto A,Pizzas,2,49.97
5327,2023-12-04 18:09:32,Gary Barker,Produto E,Refrigerantes,1,68.06
5328,2022-03-10 06:25:56,Catherine Johnson,Produto F,Lanches,3,80.08
5329,2020-01-15 19:21:28,James Beck,Produto B,Pizzas,2,86.55
5330,2022-04-26 21:43:04,Stanley Sanchez,Produto D,Lanches,2,99.6
5331,2021-01-23 10:26:00,Michael Vaughn,Produto E,Refrigerantes,5,77.4
5332,2023-04-05 23:30:44,Jason Jones,Produto D,Pizzas,3,22.85
5333,2021-06-14 07:54:02,John Castillo,Produto D,Pizzas,4,58.02
5334,2021-06-27 08:06:09,Linda Schultz,Produto E,Pizzas,2,90.24
5335,2024-01-01 12:20:54,Kelly Rhodes,Produto E,Marmitas,2,58.12
5336,2022-08-25 00:46:33,Samuel Hanson,Produto E,Lanches,4,40.47
5337,2023-01-28 10:14:05,Isabel Aguirre,Produto E,Pizzas,4,78.82
5338,2023-04-01 15:53:49,Kyle Cooke,Produto E,Marmitas,2,55.21
5339,2023-06-10 23:41:42,Kevin Nguyen,Produto E,Pizzas,1,67.61
5340,2020-04-19 15:06:04,Michele Ritter,Produto D,Pizzas,2,98.33
5341,2022-01-08 21:31:09,Megan Smith,Produto A,Lanches,1,29.97
5342,2022-10-30 08:44:11,Michelle Arnold,Produto F,Lanches,5,38.42
5343,2021-04-05 05:11:11,Amanda White,Produto E,Marmitas,4,82.46
5344,2023-09-23 08:16:01,Kathy Smith,,Pizzas,5,25.52
5345,2023-12-30 07:30:39,Daniel Carter,Produto A,Marmitas,2,71.18
5346,2020-09-17 12:22:11,Melissa Olson,,Pizzas,5,53.31
5347,2021-10-17 19:32:48,Angela Lopez,Produto C,Refrigerantes,4,91.14
5348,2021-06-06 10:57:24,Jason Becker,Produto C,Lanches,2,98.47
5349,2022-10-03 07:33:03,Nicholas Lee,Produto B,Refrigerantes,3,47.53
5350,2023-01-06 01:32:06,Jeffrey Diaz,Produto F,Marmitas,5,75.19
5351,2022-11-26 08:26:49,Matthew Munoz,Produto F,Pizzas,5,44.27
5352,2020-03-21 00:11:56,Stacy Jones,Produto F,Marmitas,5,97.73
5353,2021-03-05 21:05:24,Heather Martinez,Produto D,Marmitas,4,36.45
5354,2023-06-12 22:44:20,Nicholas Gentry,Produto D,Marmitas,1,80.4
5355,2021-05-20 13:41:08,Claudia Rogers,Produto C,Pizzas,2,72.46
5356,2022-10-05 20:24:37,Holly Villa,Produto F,Marmitas,2,60.11
5357,2023-06-18 21:40:53,Meghan Walker,Produto D,Pizzas,2,87.44
5358,2021-04-14 00:13:12,Shawn Lawson,Produto D,Pizzas,2,56.82
5359,2023-05-11 18:43:15,Amber Cordova,Produto F,Pizzas,5,10.93
5360,2022-08-26 19:38:47,Lauren Coleman,Produto C,Refrigerantes,2,80.04
5361,2021-12-06 15:13:52,Daniel Johnson,Produto E,Pizzas,1,90.73
5362,2020-02-06 20:22:10,David Brown,Produto A,Refrigerantes,2,10.59
5363,2022-05-20 12:58:58,Jason Dennis,,Lanches,3,75.2
5364,2023-12-14 03:57:41,Haley Paul,Produto F,Lanches,1,41.58
5365,2020-09-16 19:15:13,Warren Bradley,Produto E,Refrigerantes,3,63.73
5366,2022-04-15 08:50:36,Jerry Ward,Produto F,Lanches,1,58.89
5367,2021-06-12 13:42:42,Ashley Miles,Produto D,Lanches,1,48.07
5368,2020-11-18 18:22:32,Thomas Guerrero,Produto D,Marmitas,3,43.59
5369,2020-04-28 09:11:42,Linda Fox,,Refrigerantes,2,15.07
5370,2021-09-01 01:08:57,Elizabeth Contreras,Produto C,Lanches,3,58.08
5371,2021-02-08 02:06:15,Donald Dennis,Produto E,Marmitas,2,28.02
5372,2022-07-06 03:50:31,Kimberly Chung,Produto B,Lanches,4,54.61
5373,2020-11-09 16:39:02,Patricia Carpenter,Produto E,Pizzas,2,24.1
5374,2020-08-17 22:18:33,Gary Williams,Produto C,Lanches,4,12.18
5375,2021-11-18 04:49:28,Ashley Miles,Produto B,Pizzas,3,41.66
5376,2023-03-10 13:29:15,Jerry Charles,Produto A,Refrigerantes,4,89.29
5377,2022-03-22 15:22:11,Kelly Paul,Produto C,Marmitas,4,38.13
5378,2020-12-19 14:16:56,Adam Lopez,Produto E,Lanches,5,13.95
5379,2024-01-05 12:16:57,Catherine Huang,,Lanches,5,35.84
5380,2022-10-11 08:12:29,Tom Moss,Produto F,Lanches,4,69.76
5381,2023-02-28 16:52:12,Craig Smith,Produto F,Refrigerantes,4,50.77
5382,2020-01-18 13:48:46,Christopher Gutierrez,Produto B,Lanches,2,90.04
5383,2021-08-05 02:31:06,Eric Carter,Produto C,Marmitas,5,39.29
5384,2022-04-11 01:50:10,Stephanie Haynes,Produto D,Lanches,4,46.68
5385,2020-04-21 03:13:05,Katherine Robinson,Produto E,Refrigerantes,3,90.59
5386,2021-03-16 19:39:03,Scott Ward,Produto C,Pizzas,3,83.18
5387,2022-03-21 16:27:36,Martin Terry,Produto E,Lanches,1,49.44
5388,2021-04-20 21:53:44,Mario Chambers,Produto A,Refrigerantes,5,67.49
5389,2023-07-27 23:42:30,Ashlee Blake,Produto E,Marmitas,3,13.36
5390,2022-11-29 23:55:55,Ashley Freeman,Produto B,Marmitas,1,38.84
5391,2020-10-05 07:12:55,Ashley Perkins,Produto D,Pizzas,5,65.57
5392,2022-03-18 19:03:47,Trevor Collins,Produto B,Pizzas,1,10.93
5393,2023-11-24 03:01:43,Tammy Campbell,Produto F,Marmitas,2,66.51
5394,2022-06-06 13:52:49,Dale Miller,Produto F,Refrigerantes,4,73.85
5395,2020-03-15 10:37:52,Paul Gibson,Produto E,Lanches,1,99.66
5396,2020-07-06 09:32:07,Kevin Chan,Produto D,Pizzas,1,75.87
5397,2021-05-06 05:41:45,Rebekah Macias,Produto B,Refrigerantes,2,23.69
5398,2021-11-27 12:07:28,Tyler Robinson,Produto A,Lanches,1,60.51
5399,2020-08-25 14:32:33,Victoria Pollard,Produto A,Pizzas,1,40.74
5400,2022-03-11 13:38:34,Kevin Mcintosh,Produto E,Marmitas,2,48.12
5401,2020-06-23 10:37:22,Joshua Martinez,Produto A,Pizzas,1,99.77
5402,2023-12-28 20:06:45,Miguel Soto,Produto C,Refrigerantes,1,93.56
5403,2021-03-23 15:46:52,Ariana Walter,Produto C,Pizzas,5,82.14
5404,2023-07-16 04:59:53,Jane Romero,Produto E,Refrigerantes,1,10.82
5405,2021-03-20 18:06:18,Anthony Mccormick,Produto E,Marmitas,2,43.52
5406,2020-11-25 00:48:49,Jared Anderson,,Refrigerantes,3,10.4
5407,2023-06-11 13:20:26,Susan Arnold,Produto F,Lanches,1,28.76
5408,2020-05-20 12:48:11,Charles Jones,Produto E,Lanches,3,10.62
5409,2023-06-20 09:57:51,Ryan Briggs,Produto A,Refrigerantes,1,55.04
5410,2021-02-08 04:21:16,Annette Nelson,Produto F,Pizzas,1,85.99
5411,2022-01-26 22:03:51,Lauren King,Produto C,Marmitas,5,66.08
5412,2022-12-24 01:03:14,Christopher Sullivan,Produto E,Marmitas,4,29.02
5413,2022-01-04 22:52:47,Justin Murillo,Produto D,Refrigerantes,1,81.5
5414,2022-08-18 18:51:12,Ashley Chapman,Produto C,Marmitas,2,86.65
